# {"t_start": 1589491546.937933, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
1530.836187,1000,9822.618179
1520.121624,1000,9825.614673
1468.974844,1000,9828.611067
1453.652119,1000,9831.591609
1441.307702,1000,9842.414122
1341.148093,888,9845.083673
1544.07633,1000,9848.067064
1484.595947,1000,9851.07135
1513.416808,1000,9854.045466
344.813671,233,9854.73772
1455.302015,1000,9857.713885
235.549357,159,9858.206128
1507.25995,1000,9861.200384
179.946693,170,9861.699215
128.52929,88,9861.971202
1534.700364,1000,9864.974146
1490.253112,1000,9868.047551
1513.050459,1000,9871.09183
1350.254429,908,9873.801211
1064.843663,734,9876.00799
1504.508777,1000,9879.096834
1488.524276,1000,9882.181724
1478.373782,1000,9885.264099
598.614114,398,9886.497208
1487.26962,1000,9889.597246
1520.438609,1000,9892.570135
1478.446272,1000,9895.540186
1488.597741,1000,9898.520199
1514.94142,1000,9901.519914
1475.635937,1000,9904.779991
1514.948131,1000,9907.770237
1495.685667,1000,9910.792125
1522.865443,1000,9913.815836
1456.088301,1000,9916.954937
1515.971349,1000,9927.890359
1512.715326,1000,9930.933164
1522.155053,1000,9934.035133
1504.677305,1000,9937.104013
1540.231188,1000,9940.158819
1494.269224,1000,9943.209574
1526.008366,1000,9946.273144
1518.125535,1000,9949.354594
141.576931,99,9949.650373
192.951724,125,9950.044036
696.860404,459,9951.43473
1518.403003,1000,9954.510313
163.620945,121,9954.872942
1535.861922,1000,9957.936776
1534.711853,1000,9961.080755
1510.262574,1000,9964.160595
1492.799608,1000,9967.147639
1500.215223,1000,9970.151667
1500.336978,1000,9973.137552
1307.97894,861,9975.734061
1521.972662,1000,9978.713234
1529.850143,1000,9981.71672
1531.441005,1000,9984.737878
388.977221,265,9985.539733
818.822709,559,9987.210848
1517.067614,1000,9990.207653
782.049381,516,9991.761839
1538.19205,1000,9994.77686
1505.444624,1000,9997.768032
1534.281978,1000,10000.750192
1540.280906,1000,10011.462332
1441.556,954,10014.314023
1526.991073,1000,10017.340052
1502.256862,1000,10020.340136
1501.926745,1000,10023.341108
1003.774558,664,10025.336497
1519.848775,1000,10028.347179
1495.15261,1000,10031.341347
1533.871833,1000,10034.355725
931.153135,615,10036.222989
1282.081541,841,10038.757192
1178.623356,778,10041.12722
1238.342925,838,10043.691342
1485.586319,1000,10046.687109
1543.921224,1000,10049.69113
1277.689112,834,10052.165471
1523.854006,1000,10055.150967
1530.964873,1000,10058.158936
1475.576543,1000,10061.140794
1524.031125,1000,10064.168587
217.307211,153,10064.636205
1484.671771,1000,10067.615882
1532.764654,1000,10070.613088
1487.579901,1000,10073.618178
1490.234821,1000,10076.624311
1512.978038,1000,10079.663214
1511.7609,1000,10082.651122
1511.222767,1000,10093.475608
1503.00233,1000,10096.509968
1038.466225,686,10098.569421
1527.518326,1000,10101.560231
1511.167331,1000,10104.569267
1522.862581,1000,10107.606426
1502.826015,1000,10110.641193
1549.812113,1000,10113.624665
1514.118787,1000,10116.659891
1519.001773,1000,10119.682252
1527.148172,1000,10122.721242
1509.839276,1000,10125.721812
1504.741715,1000,10128.709869
1534.843971,1000,10131.699832
1518.952751,1000,10134.72001
1540.978481,1000,10137.707101
1519.702179,1000,10140.721079
1499.098861,1000,10143.698982
1512.523906,1000,10146.684355
1532.294014,1000,10149.689044
1509.275452,1000,10152.678795
1503.778558,1000,10155.664764
1552.360326,1000,10158.693504
961.898235,625,10160.574146
905.222159,586,10162.337491
1535.353752,1000,10165.392559
1525.898352,1000,10176.300191
1515.533233,1000,10179.289482
1522.987962,1000,10182.277386
1523.404001,1000,10185.267492
1524.710584,1000,10188.251378
1555.199488,1000,10191.342544
1527.15406,1000,10194.432666
1538.17807,1000,10197.547229
960.206665,641,10199.570383
1544.946973,1000,10202.597706
531.738955,374,10203.732408
1533.19314,1000,10206.738585
1531.879219,1000,10209.759933
1537.20712,1000,10212.739962
1519.304423,1000,10215.751763
530.202069,353,10216.804717
1545.860116,1000,10219.809649
1528.832284,1000,10222.799517
1494.927979,1000,10225.819591
1508.841428,1000,10228.826869
1521.780646,1000,10231.833425
1519.380244,1000,10234.805948
1530.994614,1000,10237.802076
1494.849523,1000,10240.787162
1526.689732,1000,10243.776967
1116.852152,743,10246.004368
1536.81747,1000,10248.99046
987.729883,636,10250.890941
1515.689678,1000,10261.645778
1068.449664,703,10263.76753
1510.026126,1000,10266.78771
1521.129394,1000,10269.814084
1524.907991,1000,10272.822699
1553.416914,1000,10275.842463
489.528233,323,10276.824955
1536.807678,1000,10279.888531
1547.307319,1000,10282.946073
1508.047233,1000,10286.000927
1533.777267,1000,10289.065184
1544.74917,1000,10292.117818
423.198762,278,10292.968956
458.755095,302,10293.887139
1519.775545,1000,10296.915106
1542.409881,1000,10299.911865
1541.950026,1000,10302.939811
1529.436169,1000,10305.940323
633.244766,419,10307.206358
1569.975355,1000,10310.183261
1517.997262,1000,10313.196181
1552.261786,1000,10316.192684
1550.652468,1000,10319.208092
1507.996944,1000,10322.205329
1567.798487,1000,10325.201118
1545.102893,1000,10328.203937
1530.953071,1000,10331.243617
1501.782494,1000,10334.246326
511.3254,334,10343.006928
1566.380612,1000,10345.960182
1544.101715,1000,10348.982133
1547.787207,1000,10351.992644
629.098877,415,10353.257136
1554.849789,1000,10356.295696
1560.319379,1000,10359.318818
1560.423884,1000,10362.362026
1533.983696,1000,10365.393175
1548.128684,1000,10368.393487
1542.060012,1000,10371.373085
432.990141,283,10372.212884
1546.800817,1000,10375.211275
1539.333107,1000,10378.227102
1547.631939,1000,10381.228165
923.020155,606,10383.040194
907.701387,590,10384.816067
1529.246534,1000,10387.847363
1529.044403,1000,10390.862707
1096.034219,772,10393.244007
1534.351936,1000,10396.255367
1536.240099,1000,10399.265248
798.752869,530,10400.860046
1552.479614,1000,10403.877679
1559.305308,1000,10406.872154
970.201917,628,10408.771159
1542.533666,1000,10411.8757
274.607927,216,10412.510052
1528.636062,1000,10415.530044
1549.638618,1000,10426.357803
1524.509875,1000,10429.384728
1537.99841,1000,10432.396882
1544.486943,1000,10435.455417
1555.693347,1000,10438.552397
1343.296922,884,10441.345452
1554.88944,1000,10444.473254
1567.125586,1000,10447.534445
1540.226394,1000,10450.585055
1546.251619,1000,10453.627233
1571.380753,1000,10456.698804
1562.230789,1000,10459.763639
1546.900389,1000,10462.807887
1559.152647,1000,10465.868063
1542.686951,1000,10468.912956
1563.697102,1000,10471.999612
1521.968143,1000,10475.053439
685.270576,460,10476.494126
1442.037835,927,10479.43608
260.648822,171,10479.972104
1543.592361,1000,10483.055468
1564.093143,1000,10486.124756
1537.804675,1000,10489.155629
317.633472,211,10489.802756
1562.118699,1000,10492.849944
1547.006138,1000,10495.926424
1525.196556,1000,10498.983192
1557.323583,1000,10502.204727
1532.40313,1000,10513.39423
1540.234447,1000,10516.489856
1540.941312,1000,10519.624326
1541.076708,1000,10522.751542
560.481659,370,10523.901338
1529.23048,1000,10527.00015
1523.747088,1000,10530.088519
1531.336229,1000,10533.154256
1554.600229,1000,10536.196029
1534.417136,1000,10539.239311
1541.543321,1000,10542.297837
1560.593448,1000,10545.348465
1560.49145,1000,10548.41265
1545.845016,1000,10551.454312
1518.988662,1000,10554.507257
1543.049249,1000,10557.578059
1533.515287,1000,10560.640393
1563.366064,1000,10563.726337
1553.368009,1000,10566.789794
1545.356533,1000,10569.848135
1523.90022,1000,10572.881838
1521.740113,1000,10575.985508
419.657802,289,10576.853289
1539.370396,1000,10579.950248
1563.375488,1000,10583.049887
1559.372058,1000,10586.126112
1547.901521,1000,10597.096049
1553.866314,1000,10600.214167
1544.255755,1000,10603.327613
1533.154329,1000,10606.442231
1529.662121,1000,10609.483226
1546.849556,1000,10612.517314
1542.910152,1000,10615.614434
1531.508064,1000,10618.689674
1513.195891,1000,10621.779279
1543.897626,1000,10624.857987
1547.347384,1000,10628.001328
1536.459495,1000,10631.126123
1526.445618,1000,10634.215491
1547.491042,1000,10637.313831
1568.550345,1000,10640.417806
1536.980993,1000,10643.563432
1521.337443,1000,10646.654359
1540.267085,1000,10649.723842
1543.174812,1000,10652.801339
1528.483973,1000,10655.947417
1556.543847,1000,10659.059079
1539.816789,1000,10662.142962
1512.74118,1000,10665.242318
1544.861637,1000,10668.309868
1542.565628,1000,10671.397869
1539.505401,1000,10682.415953
1554.868174,1000,10685.533014
1543.912936,1000,10688.649959
1509.424988,999,10691.731833
1571.066863,1000,10694.812317
1528.175214,1000,10697.880599
1557.950625,1000,10700.951298
261.608063,187,10701.540719
1553.977219,1000,10704.601965
1176.329511,750,10706.907125
1541.666066,1000,10710.031154
1529.370047,1000,10713.136122
1563.495941,1000,10716.281418
1550.214051,1000,10719.35979
1546.683758,1000,10722.423158
1553.244317,1000,10725.520199
1558.917084,1000,10728.601738
1527.889612,1000,10731.656698
1550.938696,1000,10734.71925
1542.619502,1000,10737.796938
1569.632539,1000,10740.905638
1534.025286,1000,10744.020236
1562.350649,1000,10747.110851
1560.062256,1000,10750.217049
1574.261438,1000,10753.30215
1551.992554,1000,10756.389795
1551.080935,1000,10767.628888
1529.339278,1000,10770.757324
1549.33208,1000,10773.838131
1554.252578,1000,10776.921299
1538.927527,1000,10779.959424
1340.638126,866,10782.675359
361.627559,251,10783.457131
1553.505074,1000,10786.594026
917.407842,591,10788.404139
1541.512752,1000,10791.45109
1567.06789,1000,10794.524578
1535.103124,1000,10797.627234
1473.59337,955,10800.595462
1569.102884,1000,10803.671657
1577.880847,1000,10806.7368
1556.802947,1000,10809.845326
1556.649859,1000,10813.027817
125.38887,86,10813.302098
1571.014332,1000,10816.501494
1558.210753,1000,10819.689499
1548.634204,1000,10822.83009
1547.035893,1000,10825.893332
1559.819429,1000,10828.940468
1579.502223,1000,10832.019613
1502.801331,1000,10835.13675
1563.654914,1000,10838.210294
98.41952,69,10838.425853
1567.716336,1000,10841.535882
385.853379,251,10842.328329
1576.759984,1000,10853.342648
1555.264481,1000,10856.393675
1564.944866,1000,10859.469888
1553.486112,1000,10862.576879
1564.326173,1000,10865.646716
1565.801021,1000,10868.752917
483.89038,312,10869.718223
1556.710297,1000,10872.764879
1555.159184,1000,10875.843375
1557.811864,1000,10878.90431
1545.5474,1000,10881.996168
658.519503,417,10883.291776
1547.094362,1000,10886.394261
1563.180586,1000,10889.513581
1582.34386,1000,10892.589884
1548.731907,1000,10895.661347
1563.93196,1000,10898.706522
1551.009353,1000,10901.799379
1555.402784,1000,10904.885636
1554.23225,1000,10907.972689
1559.921721,1000,10911.045265
1539.699733,1000,10914.103316
1558.933658,1000,10917.157188
1561.23933,1000,10920.286556
1567.293832,1000,10923.448764
1535.295048,1000,10926.572353
1528.836485,1000,10937.513877
925.489948,591,10939.3127
1570.965365,1000,10942.3841
1435.32869,939,10945.237968
1567.666846,1000,10948.25686
1558.64083,1000,10951.309808
1563.932756,1000,10954.375404
1571.799706,1000,10957.429369
1577.509454,1000,10960.472855
1554.38609,1000,10963.48825
1400.989246,891,10966.182243
1547.185256,1000,10969.257324
669.033748,419,10970.515823
1523.844645,1000,10973.547096
1565.116581,1000,10976.604975
733.1977,463,10978.005884
1580.174126,1000,10981.102566
1564.751161,1000,10984.158252
1048.7853,669,10986.209428
1559.722178,1000,10989.305191
1542.125752,1000,10992.404806
231.322994,152,10992.862675
1570.210862,1000,10995.929152
1574.082705,1000,10998.953305
1567.529462,1000,11002.090082
1562.185823,1000,11005.197589
1564.17279,1000,11008.289292
1550.928962,1000,11011.373793
1550.111085,1000,11022.221398
1546.889589,1000,11025.312127
1544.810686,1000,11028.371
1555.73543,1000,11031.438412
1469.826557,940,11034.310858
1534.853542,1000,11037.358238
1554.463867,1000,11040.427557
1569.906742,1000,11043.498631
1563.150929,1000,11046.569319
1559.195411,1000,11049.630931
1553.739107,1000,11052.685988
1573.968477,1000,11055.735929
1524.898727,1000,11058.794134
1569.695275,1000,11061.86946
1575.364406,1000,11064.943706
1547.237845,1000,11067.957266
1532.265494,1000,11071.001722
1585.956209,1000,11074.023567
1556.844013,1000,11077.072979
1552.680185,1000,11080.133297
1568.772774,1000,11083.256341
1573.771852,1000,11086.383431
1557.276257,1000,11089.543801
782.478967,496,11091.105593
1569.925246,1000,11094.166095
1558.77066,1000,11097.185158
1536.820737,1000,11108.07254
1591.258273,1000,11111.17222
1562.280812,1000,11114.332224
1581.576321,1000,11117.394186
1571.500031,1000,11120.457612
1561.262988,1000,11123.660104
1553.519463,1000,11126.833662
1566.81916,1000,11130.018248
1581.923588,1000,11133.146093
1557.080785,1000,11136.252073
1541.943073,1000,11139.323483
1590.60079,1000,11142.3915
1549.859256,1000,11145.472076
1526.356089,1000,11148.578804
1580.101909,1000,11151.639563
1582.203391,1000,11154.681781
1590.423793,1000,11157.735037
1573.417311,1000,11160.828731
1589.92928,1000,11164.002647
1599.397911,1000,11167.121459
1550.445474,1000,11170.227693
1560.844807,1000,11173.283362
1565.279693,1000,11176.373155
1563.404641,1000,11179.484438
1562.467397,1000,11182.597452
1577.047291,1000,11193.594708
1605.844378,1000,11196.675105
1562.962867,1000,11199.769379
1519.472276,1000,11202.8605
1564.919611,1000,11205.959977
1538.342903,1000,11209.05489
1575.041344,1000,11212.146608
1571.801501,1000,11215.237739
1572.647509,1000,11218.319169
1596.077894,1000,11221.40511
1596.730158,1000,11224.541394
1570.392282,1000,11227.672014
1563.370122,1000,11230.774851
875.580801,562,11232.517362
1576.680683,1000,11235.692399
1589.335501,1000,11238.806636
808.737711,528,11240.466615
1583.454725,1000,11243.610209
1562.730158,1000,11246.789964
163.872538,110,11247.130657
1585.296136,1000,11250.311488
1575.602546,1000,11253.449593
1569.033247,1000,11256.540971
1590.678337,1000,11259.628758
1569.551256,1000,11262.733804
1562.471746,1000,11265.898886
1574.852461,1000,11276.903102
1590.142955,1000,11279.989496
1597.742212,1000,11283.16253
993.08504,646,11285.1938
1027.898593,657,11287.251794
1578.16491,1000,11290.341132
1550.316765,1000,11293.437359
1584.328279,1000,11296.548974
1130.385923,732,11298.805354
1589.742418,1000,11301.900971
1604.031404,1000,11304.998098
1597.023937,1000,11308.107325
1544.332549,1000,11311.192421
1572.079229,1000,11314.279144
1573.999907,1000,11317.364867
1355.929964,857,11320.018259
1581.713174,1000,11323.165318
1579.831395,1000,11326.30822
1584.697337,1000,11329.410527
1565.524697,1000,11332.537756
1580.988849,1000,11335.640911
1587.673033,1000,11338.761653
429.209116,276,11339.596203
1592.079738,1000,11342.66453
1561.065096,1000,11345.749302
1593.980985,1000,11348.827183
251.57683,160,11349.316861
1591.491389,1000,11352.383397
613.379533,405,11353.623724
1581.241522,1000,11364.589475
1578.732792,1000,11367.675755
1549.707377,1000,11370.817441
1568.422874,1000,11373.961283
1578.707843,1000,11377.060359
1565.853752,1000,11380.143335
1565.497259,1000,11383.220403
1569.521854,1000,11386.360648
1602.232207,1000,11389.47354
1573.091524,1000,11392.647991
1583.153732,1000,11395.878964
1582.623243,1000,11399.017151
683.87903,461,11400.452458
1563.673016,1000,11403.645694
309.26723,199,11404.312035
1586.947882,1000,11407.526077
1577.586344,1000,11410.683163
1582.255932,1000,11413.802759
1596.480192,1000,11416.928195
1575.094895,1000,11420.057653
1553.176394,1000,11423.208155
1182.891177,752,11425.538507
1578.500321,1000,11428.645401
1572.581449,1000,11431.836935
1587.5572,1000,11435.05128
1572.080036,1000,11438.314365
1565.148527,1000,11449.471327
1575.402307,1000,11452.562924
328.899613,225,11453.271105
1548.776708,1000,11456.40414
1590.34408,1000,11459.522274
1563.152619,1000,11462.671681
1586.772433,1000,11465.880182
777.08993,490,11467.421602
1571.451746,1000,11470.53621
769.660129,497,11472.098206
1588.540493,1000,11475.261655
1589.236672,1000,11478.392797
506.810233,328,11479.42659
1532.495868,1000,11482.606947
1551.657515,1000,11485.768401
1545.313692,1000,11488.97176
1579.477444,1000,11492.189788
1538.439701,1000,11495.345659
1333.18194,848,11498.016995
1581.651384,1000,11501.186423
1545.4256,1000,11504.314384
1587.068623,1000,11507.404593
1564.064298,1000,11510.500307
1580.313687,1000,11513.604284
1567.447126,1000,11516.701882
1559.007731,1000,11519.806472
1587.027309,1000,11522.969594
1579.872747,1000,11526.116686
1599.557483,1000,11537.228566
1593.790004,1000,11540.315883
1566.143686,1000,11543.447956
1593.325438,1000,11546.541241
1582.467728,1000,11549.636957
1584.748078,1000,11552.824045
1578.365107,1000,11555.925725
1586.998237,1000,11559.060441
1598.711902,1000,11562.162015
1568.328035,1000,11565.318048
1588.710015,1000,11568.484287
