# {"t_start": 1589491546.9316487, "env_id": "Walker2DBulletEnv-v0"} 
r,l,t
14.741979,9,293.23298
18.79391,13,293.274592
23.244662,19,293.332335
17.893969,13,293.371421
19.985599,14,293.418303
21.345967,17,293.469773
16.164193,11,293.50259
16.147477,10,293.53255
20.339796,18,293.587041
25.406422,20,293.647444
17.874416,12,293.683307
20.086357,15,293.728616
29.800512,28,293.813385
15.876278,10,293.843822
17.294423,12,293.880132
23.579699,17,293.9317
20.322879,14,293.974024
26.388825,23,294.044559
18.892279,14,294.087084
24.793241,20,294.147975
22.964603,19,294.206456
16.855976,17,294.264578
19.013739,13,294.303612
20.489448,14,294.346012
21.220802,16,294.399922
31.538113,26,294.479213
22.349523,19,294.536225
19.446707,17,294.587848
21.281512,17,294.639446
19.218106,15,294.685035
22.14961,21,294.74879
18.331919,13,294.787632
22.129824,22,294.852339
20.161265,16,294.900759
19.187054,15,294.946901
24.379474,18,295.000566
22.166705,17,295.053617
20.295837,17,295.105205
21.607092,15,295.151147
19.292437,15,295.19667
28.28781,23,295.267369
31.020657,25,295.348493
21.860503,14,295.390924
29.353549,23,295.465647
16.712949,15,295.5103
17.13959,11,295.54338
30.543112,26,295.620619
19.211409,13,295.660987
22.788707,17,295.712078
19.134747,14,295.754617
18.78971,14,295.795974
22.018295,18,295.849323
21.929799,15,295.894225
20.832164,16,295.942271
17.600731,11,295.976486
20.303021,14,296.018246
22.056013,16,296.067469
21.952828,19,296.124103
17.797159,11,296.157556
19.055457,14,296.199238
23.467801,17,296.251308
18.855491,15,296.309502
22.956523,15,296.356122
19.541269,16,296.405166
21.691556,19,296.467994
18.241918,13,296.507723
20.687437,16,296.556989
20.965263,19,296.616055
26.578897,23,296.687444
20.26613,15,296.733697
24.319571,18,296.789901
19.071847,13,296.82896
21.747942,14,296.871927
21.377547,14,296.915348
20.378166,16,296.965496
33.172859,27,297.049531
15.408918,10,297.080631
17.920367,14,297.123113
19.251882,16,297.172318
31.775674,25,297.265494
19.193229,15,297.317065
15.538402,11,297.357063
22.001196,18,297.414765
17.970475,11,297.457204
18.037303,13,297.497269
22.578275,17,297.551533
18.9283,12,297.597308
23.180456,17,297.649924
17.819591,11,297.683871
17.542567,10,297.715247
18.314765,16,297.763438
23.730698,18,297.817113
19.241607,16,297.866079
17.036142,16,297.914694
17.302258,12,297.951492
20.683849,16,298.001822
20.044632,17,298.054222
17.802949,13,298.093422
20.713589,14,298.135965
16.250557,11,298.170772
23.642307,19,298.230485
17.903966,15,298.276331
15.920798,9,298.303785
20.163627,15,298.361067
19.958629,14,298.404079
19.265761,14,298.452686
21.591901,16,298.504059
23.024326,17,298.556144
20.723979,23,298.626131
16.44152,11,298.660647
22.471097,18,298.714792
18.956957,13,298.753646
24.042354,19,298.811899
18.286839,12,298.849305
19.696606,13,298.888286
24.318698,20,298.948656
17.373869,15,298.994948
21.929503,16,299.04472
18.260669,14,299.088216
24.122211,19,299.145262
14.79757,11,299.182903
20.658973,17,299.238147
20.973511,16,299.286306
14.468175,9,299.313205
15.352092,10,299.344254
19.086543,17,299.403818
22.291106,17,299.461074
19.207677,15,299.505943
18.890775,15,299.552481
20.039005,15,299.598112
17.866132,14,299.639962
20.916296,16,299.68821
19.099905,17,299.739946
24.81275,19,299.799793
18.364439,14,299.841826
17.414394,12,299.878257
22.012543,18,299.933872
16.726391,11,299.967625
27.163558,21,300.032625
19.165013,16,300.081373
18.280577,15,300.126336
24.100054,18,300.181823
24.022622,19,300.241332
14.990766,9,300.269112
21.234045,16,300.317016
23.894072,20,300.385883
15.808533,10,300.419082
19.100147,12,300.459483
21.69644,16,300.509764
27.911648,25,300.584527
23.638605,19,300.643513
20.98822,19,300.700333
30.028541,25,300.77739
20.879052,14,300.819806
22.01521,17,300.87178
18.069333,12,300.908343
24.851615,20,300.968573
20.635017,14,301.012493
17.506368,12,301.049531
15.488331,9,301.077155
24.090751,20,301.137482
19.33002,17,301.19047
20.576481,17,301.240922
21.138585,15,301.286512
21.986057,18,301.340662
27.009844,20,301.406693
21.398867,17,301.459335
15.615958,9,301.492587
21.036832,17,301.544541
24.340974,18,301.598657
21.694289,16,301.648047
19.451445,13,301.686858
18.33142,13,301.727721
20.049203,15,301.77568
17.184237,11,301.808454
18.848591,13,301.848019
17.345776,13,301.887935
18.307408,13,301.928423
22.469336,16,301.976906
28.611442,24,302.049387
18.278243,13,302.088301
24.20802,20,302.150209
19.62301,14,302.192161
26.141608,21,302.256894
18.525832,19,302.314827
20.790386,16,302.364721
18.241049,14,302.407148
20.806162,17,302.468833
21.664337,18,302.529709
19.782493,14,302.573679
18.459721,16,302.623036
17.374903,13,302.662509
21.931156,16,302.711203
20.852917,17,302.761917
21.876159,17,302.814165
17.453202,11,302.847932
17.134695,11,302.881099
21.746408,15,302.927551
20.679677,15,302.974664
19.527009,16,303.0232
17.65944,12,303.060049
15.059509,10,303.090094
21.183129,15,303.135114
22.015213,19,303.200174
21.769658,18,303.256094
21.358929,15,303.302314
20.775263,19,303.359648
17.736805,13,303.400638
24.616363,19,303.471895
18.884188,14,303.529445
17.267854,12,303.567037
21.711649,17,303.618367
19.102004,15,303.664479
20.521126,16,303.71427
23.737279,21,303.77846
18.500205,16,303.827554
22.902583,17,303.879229
21.309429,16,303.928983
19.655817,13,303.969051
21.501197,17,304.021879
26.094269,20,304.084069
22.056595,16,304.13466
31.160938,26,304.219318
21.679709,18,304.278268
20.378563,14,304.320851
15.684923,10,304.351804
27.839579,23,304.423397
19.674621,16,304.479683
15.764841,11,304.518251
21.287823,16,304.567679
19.426918,18,304.622995
19.798869,16,304.673055
22.806814,19,304.730647
24.214973,21,304.794078
22.065569,17,304.846014
17.576941,14,304.889365
19.894682,15,304.938764
20.50905,16,304.991481
22.363104,16,305.043558
18.175543,13,305.082491
13.847902,8,305.107456
23.841361,21,305.172293
23.932342,19,305.229611
15.302705,11,305.267298
18.662636,13,305.313421
22.976251,18,305.372763
22.305421,19,305.432456
22.926542,19,305.497282
17.090644,11,305.536063
19.596856,13,305.575212
20.096749,15,305.622104
20.967439,14,305.665521
17.640669,12,305.702407
23.229342,21,305.768319
17.030174,11,305.802548
18.04665,13,305.842578
19.430557,14,305.884047
17.831692,13,305.92331
18.003012,14,305.966119
20.924738,18,306.020448
20.899112,14,306.064131
19.115839,12,306.100684
21.293063,18,306.156587
24.183327,22,306.224287
22.873321,17,306.277164
21.208735,18,306.333029
19.755238,14,306.374629
27.782063,23,306.444296
34.272933,29,306.540351
25.053409,20,306.599525
21.956285,16,306.647989
16.681867,10,306.677213
22.195462,16,306.724823
17.980648,12,306.75978
20.27096,16,306.806968
23.223068,18,306.860494
25.608802,19,306.916465
20.667188,14,306.95759
16.883746,13,307.000509
25.019819,22,307.071409
21.266304,15,307.114338
23.200508,19,307.171754
16.585487,11,307.204319
16.24094,9,307.231809
21.608079,16,307.280242
19.231734,15,307.325676
18.55122,14,307.367661
25.388379,20,307.427845
17.365067,13,307.466849
23.156499,23,307.544897
22.489625,19,307.606085
23.548131,20,307.67884
17.239271,12,307.716344
25.915042,21,307.78045
20.782788,16,307.828926
21.310319,16,307.87694
23.133254,18,307.933299
17.291258,12,307.97497
16.197039,11,308.010121
17.346303,10,308.041535
20.423517,14,308.084293
17.351262,11,308.117927
21.231299,17,308.170546
21.571668,16,308.219986
18.856723,16,308.268266
14.704818,10,308.298848
21.312483,15,308.345009
19.310984,15,308.39086
19.496834,15,308.437257
15.285688,10,308.468174
16.505885,10,308.500496
17.159501,11,308.534312
20.276151,13,308.584127
21.444002,15,308.630166
16.803956,11,308.664776
24.283674,20,308.724322
18.735846,15,308.769783
19.313121,15,308.815511
17.775017,13,308.855902
14.330552,8,308.880541
24.419697,20,308.941421
19.963991,15,308.986377
21.157449,16,309.034547
21.703149,19,309.09072
20.524961,16,309.137822
19.783997,17,309.190147
19.143767,12,309.226908
23.709327,18,309.2809
17.763781,11,309.314397
23.873046,18,309.367812
15.562601,9,309.395507
21.740079,18,309.45099
21.352768,18,309.504812
17.001765,11,309.537615
21.360366,17,309.59955
19.056933,15,309.645254
21.008643,17,309.695113
25.080904,21,309.759418
16.454455,11,309.792441
16.859608,12,309.827963
15.780223,12,309.864268
19.486781,13,309.903647
17.967478,12,309.939843
19.639694,17,309.992398
25.530665,19,310.049695
18.772272,12,310.088425
17.241604,10,310.119255
20.891693,15,310.164246
19.332514,13,310.203492
27.050234,23,310.273812
21.338389,18,310.331401
24.930355,20,310.398673
19.897927,17,310.461643
18.489917,14,310.506412
17.236119,14,310.549623
16.899813,12,310.589046
19.19139,14,310.642325
17.310748,11,310.675722
21.614943,16,310.723584
18.553353,16,310.772397
20.24196,14,310.815197
27.162964,21,310.878943
17.637458,12,310.915102
16.070136,11,310.948562
19.94952,15,310.994771
22.630137,19,311.053708
18.440186,14,311.09635
21.79912,16,311.144952
19.100896,13,311.184686
23.535326,17,311.236028
21.277058,17,311.28786
20.329074,14,311.331969
23.393987,21,311.395147
25.228785,21,311.458861
23.767522,17,311.511923
17.291428,11,311.547851
21.904547,15,311.596614
21.576796,17,311.661216
14.299226,9,311.689703
22.506484,16,311.742366
24.337102,20,311.802806
26.359248,21,311.869225
20.441609,16,311.918702
21.234624,14,311.960483
21.949769,19,312.021722
16.852926,10,312.056358
22.843612,19,312.125996
24.741279,21,312.198121
18.595089,13,312.237957
17.927785,12,312.273652
21.029066,13,312.312998
18.252795,12,312.349154
21.759279,17,312.401435
19.78125,17,312.455141
20.896305,17,312.508453
24.704852,19,312.569957
19.998318,13,312.611022
17.126291,13,312.660903
22.389652,16,312.722087
18.491116,14,312.768075
18.511004,13,312.811368
21.641294,18,312.86872
19.702834,14,312.917153
15.690039,10,312.952293
18.493223,14,313.008903
19.931126,16,313.069435
18.478128,18,313.132071
22.112416,17,313.192208
19.541233,15,313.245934
19.98211,15,313.299647
19.586202,15,313.358968
17.726185,15,313.405668
21.800499,15,313.454778
26.808147,21,313.528323
21.777746,15,313.577052
20.746892,14,313.623782
21.690246,18,313.697742
21.509644,17,313.754824
19.330079,14,313.799237
25.856008,20,313.860744
17.041474,14,313.902984
20.548499,15,313.949638
15.831629,11,313.98449
17.625011,11,314.020317
18.218203,11,314.057844
26.199973,21,314.12815
17.291971,15,314.176113
16.089704,11,314.212148
16.303707,11,314.247153
18.326714,12,314.283219
20.688928,16,314.332485
21.787559,16,314.380524
18.850537,17,314.432072
21.640475,18,314.492847
22.647037,18,314.55385
20.435365,15,314.601167
25.732868,20,314.673839
25.167017,22,314.746976
30.117267,22,314.819561
21.538175,17,314.873436
16.438181,11,314.909431
21.683518,17,314.96254
21.471851,16,315.016039
23.521117,20,315.084544
21.318382,18,315.145832
19.768292,17,315.203127
19.894782,14,315.249731
17.969045,19,315.309805
19.800587,14,315.357354
19.038965,13,315.397153
16.205575,11,315.432274
16.159825,14,315.474063
20.601683,15,315.520447
17.941361,12,315.557749
24.908516,19,315.617368
15.3425,10,315.649115
22.045426,17,315.706437
16.510976,10,315.744764
20.677816,15,315.791618
22.874967,19,315.849129
18.558819,12,315.887125
17.238168,12,315.926421
17.360428,11,315.961533
17.997977,11,315.997245
24.022112,20,316.066339
22.973302,17,316.119585
22.364596,18,316.17839
22.956615,18,316.23759
15.884337,10,316.268391
21.763512,18,316.324968
22.058347,18,316.381499
20.06852,16,316.43271
25.641909,22,316.503892
21.236339,17,316.589561
21.881427,17,316.656828
20.55178,15,316.710868
18.29385,13,316.75804
27.994785,22,316.827528
21.153818,18,316.885323
21.10947,16,316.935029
22.621374,17,316.989715
19.157164,14,317.03541
18.589568,12,317.082305
22.365931,19,317.149662
17.192238,12,317.186436
20.047838,13,317.226375
24.92845,20,317.287132
24.382839,21,317.352813
21.321673,15,317.399205
30.441782,26,317.481123
18.96353,14,317.524863
24.114251,19,317.587425
15.99723,12,317.624022
19.470918,15,317.672765
23.206264,17,317.730425
15.131622,9,317.761332
21.708968,16,317.81506
22.951404,18,317.870825
26.849699,22,317.942276
14.794195,10,317.975995
24.910945,19,318.061652
19.90478,14,318.108749
19.084026,13,318.154628
15.353947,10,318.188044
18.023284,13,318.232094
18.8736,15,318.281435
20.68921,15,318.330296
22.840207,19,318.388688
20.622187,15,318.435409
17.689102,15,318.483028
15.013576,10,318.515211
23.96303,19,318.579472
20.418311,15,318.626686
15.982521,10,318.658856
23.92526,17,318.717433
19.121267,15,318.764304
17.14796,13,318.812892
20.035473,17,318.865616
20.102209,16,318.915746
21.907705,18,318.970984
18.061821,12,319.010821
20.760185,13,319.055507
25.178604,19,319.120683
20.985715,15,319.17329
23.797841,19,319.236655
19.84585,16,319.287515
18.313545,12,319.328594
30.053602,26,319.410221
20.670925,15,319.460367
20.647334,17,319.517881
23.849332,19,319.580763
19.164883,14,319.627757
21.964724,15,319.680642
16.69541,11,319.724025
17.593663,13,319.766485
19.587603,13,319.814882
16.767992,12,319.854175
21.989523,19,319.91558
23.304962,18,319.971898
18.784028,12,320.010954
22.135594,19,320.075113
22.231502,18,320.13706
22.967947,17,320.19485
21.320196,17,320.256467
21.80734,16,320.306604
19.315508,15,320.352246
22.830584,19,320.409408
24.717461,20,320.471314
19.161931,15,320.518538
24.837485,24,320.593947
21.440431,14,320.64031
21.213726,19,320.702489
20.43153,16,320.758914
17.055127,11,320.792562
26.45186,22,320.866446
19.785768,15,320.911788
19.340111,14,320.955009
24.116209,19,321.01327
18.332246,13,321.059273
16.952496,11,321.097867
27.791461,26,321.190074
19.872009,14,321.242248
21.681327,15,321.293202
21.453464,15,321.34362
20.81868,15,321.391007
19.280855,14,321.43716
18.699789,11,321.474811
21.355499,16,321.530719
27.94356,22,321.604427
20.223631,14,321.649929
24.857108,22,321.720199
25.086018,19,321.79022
16.751082,9,321.820792
15.132571,9,321.857676
19.587368,12,321.896779
17.861664,11,321.931864
19.697292,15,321.978681
17.754229,15,322.027116
22.867803,21,322.09467
21.694041,19,322.154272
22.623532,19,322.213863
16.892426,14,322.261327
23.940366,21,322.341476
22.070949,18,322.398704
18.786302,15,322.447207
18.912625,17,322.500924
20.519055,15,322.548728
22.760374,20,322.612383
25.64834,20,322.676784
19.553828,16,322.728014
15.522081,9,322.764247
20.305881,16,322.814609
20.447635,14,322.868043
25.181488,20,322.933718
17.046495,11,322.969326
22.221037,19,323.029344
20.807115,15,323.079238
23.310434,17,323.13324
21.621874,16,323.18383
24.615102,19,323.244365
21.015235,16,323.294438
20.233521,13,323.336768
20.419591,14,323.381759
19.980867,15,323.430802
20.355045,15,323.479797
24.508169,22,323.550497
19.356651,16,323.601675
19.738114,17,323.655314
21.010623,17,323.707254
29.782089,25,323.789793
27.150905,25,323.871735
19.93011,14,323.925957
16.776749,14,323.973809
22.067217,17,324.032263
16.187106,10,324.066312
19.915036,14,324.113677
17.493425,11,324.150087
18.1566,11,324.186343
18.022305,12,324.22452
15.224866,10,324.256987
16.189912,9,324.284992
20.178199,14,324.329561
21.959675,17,324.385141
22.704217,19,324.446401
19.53982,17,324.500747
22.606575,17,324.554975
22.802223,16,324.606443
22.604382,20,324.673312
19.464459,14,324.721811
26.139616,19,324.788781
17.41787,11,324.825094
18.509318,13,324.866509
15.446128,10,324.904543
15.304539,10,324.942657
21.517643,19,325.006088
19.21763,12,325.048787
17.191519,13,325.093306
21.082809,16,325.145344
23.807819,22,325.216608
16.225711,10,325.249477
21.487685,19,325.313396
19.830861,18,325.372886
23.142184,20,325.43804
20.304355,16,325.489974
17.534487,11,325.527571
17.195074,10,325.561302
28.603964,22,325.635369
23.889681,19,325.698549
21.681859,15,325.747608
20.476851,17,325.806517
19.876604,13,325.848116
15.932768,10,325.88014
21.172386,15,325.933548
20.381697,14,325.982409
37.313845,31,326.094694
21.778939,19,326.161281
21.276267,17,326.228261
17.498459,13,326.276479
